	Bayesian SkyGrid: Combined			
time	date	datetime	milliseconds	mean	median	upper	lower
2022.93	2022-12-05	2022-12-05T15:48:00	1670255280935	14.247733786695736	13.185793285055501	100.92019631166161	1.9387639094506806
2022.678743718593	2022-09-04	2022-09-04T22:47:42	1662331662845	21.04443492472672	19.943108019968196	116.97506134807453	3.817519215558022
2022.427487437186	2022-06-05	2022-06-05T05:47:24	1654408044756	37.63480911540212	35.909523202529066	217.98228569162922	6.990451396271913
2022.176231155779	2022-03-05	2022-03-05T12:47:06	1646484426665	54.864874128762814	53.806108982425485	269.5410966241627	11.839994956830274
2021.924974874372	2021-12-03	2021-12-03T19:46:48	1638560808575	66.76083583186507	64.78486267717093	179.81361627428623	28.037898723315397
2021.673718592965	2021-09-03	2021-09-03T02:46:30	1630637190484	123.29947051512869	118.58538035380232	329.6096894805999	50.64826396015882
2021.422462311558	2021-06-03	2021-06-03T09:46:12	1622713572394	139.2385316551959	133.30479319084637	436.79184347245564	50.15717906945532
2021.171206030151	2021-03-03	2021-03-03T16:45:54	1614789954303	87.86103414491924	83.85860889417621	273.58602611866627	30.559557714505527
2020.919949748744	2020-11-30	2020-11-30T23:45:36	1606779936214	28.804339942435618	27.704538639841193	92.8272508910981	9.011881890068222
2020.668693467337	2020-08-31	2020-08-31T06:45:18	1598856318123	7.514565844332219	7.154751894384879	18.534949774786508	3.325846010786591
2020.41743718593	2020-05-31	2020-05-31T13:45:00	1590932700033	14.670382631477086	14.007621632569458	49.58088792917278	4.732287388675337
2020.1661809045231	2020-02-29	2020-02-29T20:44:41	1583009081943	50.21357298504748	48.8934495059112	104.31943861172682	24.774097173140625
2019.9149246231161	2019-11-30	2019-11-30T03:44:23	1575085463853	29.651382716924743	28.99041871877903	57.30846791133815	15.661298441338838
2019.6636683417091	2019-08-30	2019-08-30T10:44:05	1567161845764	45.605044407038555	43.86896263932412	119.80322323316724	18.37761916791168
2019.4124120603021	2019-05-30	2019-05-30T17:43:47	1559238227673	62.245278588709155	59.84665604394883	174.15859850349057	23.710343080390224
2019.1611557788951	2019-02-28	2019-02-28T00:43:29	1551314609584	60.347080460627566	58.787896043021945	138.9186650834927	26.171439075395593
2018.9098994974881	2018-11-28	2018-11-28T07:43:11	1543390991493	110.38933703358514	106.28860360632132	311.13744488703054	40.05347621129307
2018.6586432160811	2018-08-28	2018-08-28T14:42:53	1535467373403	194.20507731099065	182.8203338252533	694.6659388272908	60.303431656755706
2018.4073869346742	2018-05-28	2018-05-28T21:42:35	1527543755312	229.01711830931404	216.122175859934	873.7409114969739	65.16033311657391
2018.1561306532672	2018-02-26	2018-02-26T04:42:17	1519620137222	264.25459740464726	250.94778950094437	997.653344947027	75.22274031121992
2017.9048743718602	2017-11-26	2017-11-26T11:41:59	1511696519132	234.2880447385729	224.12279178351383	911.7839670345322	65.71877502910425
2017.6536180904532	2017-08-26	2017-08-26T18:41:41	1503772901042	173.3753151548945	165.6677844894721	654.3745854141127	50.2160804956395
2017.4023618090462	2017-05-27	2017-05-27T01:41:22	1495849282952	144.36677907802573	138.45759230514864	526.037416948078	44.34674857848187
2017.1511055276392	2017-02-24	2017-02-24T08:41:04	1487925664862	137.09539931575242	132.26252558602752	521.3086799500159	38.1250659131377
2016.8998492462322	2016-11-23	2016-11-23T15:40:46	1479915646772	130.68942736635384	124.69812802096837	509.19069887209355	35.68120701757714
2016.6485929648252	2016-08-23	2016-08-23T22:40:28	1471992028681	109.30139633127509	101.96741761109512	430.66881884332696	29.69514862379928
2016.3973366834182	2016-05-24	2016-05-24T05:40:10	1464068410591	81.51651221299517	76.61232365563615	318.15542756506983	22.775132828379125
2016.1460804020112	2016-02-22	2016-02-22T12:39:52	1456144792501	62.24759726203834	59.473422964753674	235.94828455256427	18.65689199939648
2015.8948241206042	2015-11-22	2015-11-22T19:39:34	1448221174411	47.14461810993583	44.57287343719695	160.7768627231753	14.606634703958372
2015.6435678391972	2015-08-23	2015-08-23T02:39:16	1440297556321	35.16653956744591	33.881098509909435	109.7569615608074	11.928924511923933
2015.3923115577902	2015-05-23	2015-05-23T09:38:58	1432373938231	39.413037567760284	37.48341003139107	136.11977504977355	12.270401411372418
2015.1410552763832	2015-02-20	2015-02-20T16:38:40	1424450320141	56.628660094939015	53.317202875373006	221.70423837581168	15.894938687804803
2014.8897989949762	2014-11-20	2014-11-20T23:38:22	1416526702050	69.17623404943222	65.2767108467447	297.05609761936785	18.2478101022153
2014.6385427135692	2014-08-21	2014-08-21T06:38:03	1408603083961	78.33810194236698	74.05180552788082	363.26274694071554	19.585685868641622
2014.3872864321622	2014-05-21	2014-05-21T13:37:45	1400679465870	82.43935850003555	77.18331197459067	433.1742496477276	18.998172501833665
2014.1360301507552	2014-02-18	2014-02-18T20:37:27	1392755847780	66.86974992333558	62.62718657398009	360.077116945044	13.98231871562018
2013.8847738693482	2013-11-19	2013-11-19T03:37:09	1384832229690	47.74040124158283	44.85127353536801	251.11341432710864	11.017088627586837
2013.6335175879412	2013-08-19	2013-08-19T10:36:51	1376908611600	34.8568272067774	32.75932478265115	157.5361292262303	8.365739988738573
2013.3822613065342	2013-05-19	2013-05-19T17:36:33	1368984993511	26.447957919304514	25.06249962626961	113.2990351390005	6.995500297399766
2013.1310050251273	2013-02-17	2013-02-17T00:36:15	1361061375421	21.339650655942943	20.275529714705502	86.7673964301715	5.958891198010268
2012.8797487437203	2012-11-16	2012-11-16T07:35:57	1353051357330	18.39165626598691	17.803549581559622	69.8309367327361	5.012145403946578
