	Bayesian SkyGrid: Combined			
time	date	datetime	milliseconds	mean	median	upper	lower
2022.93	2022-12-05	2022-12-05T15:48:00	1670255280673	37.19333438184054	35.29773585882377	143.13161320353163	10.149863181857864
2022.678743718593	2022-09-04	2022-09-04T22:47:42	1662331662582	81.10598264628108	75.92977631363318	356.46294601523294	21.47139631365646
2022.427487437186	2022-06-05	2022-06-05T05:47:24	1654408044492	131.9127240523765	121.65226519115214	714.1156495769799	31.049539228282597
2022.176231155779	2022-03-05	2022-03-05T12:47:06	1646484426402	105.82836319476867	97.51401937777713	602.1171488743126	23.885230318263844
2021.924974874372	2021-12-03	2021-12-03T19:46:48	1638560808312	100.59034795447563	94.7764025243279	358.3261638883126	31.73163303963526
2021.673718592965	2021-09-03	2021-09-03T02:46:30	1630637190222	74.86704756858722	71.44259009261567	237.97298982927478	25.048002670399843
2021.422462311558	2021-06-03	2021-06-03T09:46:12	1622713572132	37.85048075841403	35.61286097662321	121.03830354779194	13.797018170442332
2021.171206030151	2021-03-03	2021-03-03T16:45:54	1614789954041	17.11997509388407	16.581444385930272	52.39731570792763	6.06262796475673
2020.919949748744	2020-11-30	2020-11-30T23:45:35	1606779935952	7.747027339280413	7.49840832241505	18.150729487651486	3.4568320184641292
2020.668693467337	2020-08-31	2020-08-31T06:45:17	1598856317861	9.18191854592699	8.832070395265232	25.32578694409843	3.519233874404682
2020.41743718593	2020-05-31	2020-05-31T13:44:59	1590932699771	11.657922940483475	11.18897732793588	39.56330598114921	3.6040236820701503
2020.1661809045231	2020-02-29	2020-02-29T20:44:41	1583009081682	28.092124813240744	25.945728658463388	137.6643466342758	7.498801306539367
2019.9149246231161	2019-11-30	2019-11-30T03:44:23	1575085463592	51.9449709253028	47.87918210432483	300.6401186383039	11.724222211699127
2019.6636683417091	2019-08-30	2019-08-30T10:44:05	1567161845502	71.01734328492154	65.33027059478033	403.6499199375766	14.313562912222759
2019.4124120603021	2019-05-30	2019-05-30T17:43:47	1559238227411	86.99821212681933	80.67543546357501	491.1794300715796	18.84229222914792
2019.1611557788951	2019-02-28	2019-02-28T00:43:29	1551314609321	83.1493991640069	78.34171562477476	247.3331804504302	31.57816223995883
2018.9098994974881	2018-11-28	2018-11-28T07:43:11	1543390991230	43.585752481107384	42.45183497665211	92.7003752414746	20.636686246621707
2018.6586432160811	2018-08-28	2018-08-28T14:42:53	1535467373140	194.8261936846249	179.48622703630684	956.4634371700755	50.64941461356198
2018.4073869346742	2018-05-28	2018-05-28T21:42:35	1527543755050	432.7688417302785	389.57334587640406	2513.8441150881204	90.15227140974696
2018.1561306532672	2018-02-26	2018-02-26T04:42:16	1519620136960	449.1968880915464	403.01355471979286	2767.798344896577	81.34751567607833
2017.9048743718602	2017-11-26	2017-11-26T11:41:58	1511696518869	232.31180362629345	215.29275353891265	1452.7732339511126	38.25728960058227
2017.6536180904532	2017-08-26	2017-08-26T18:41:40	1503772900779	81.47403340676152	72.94620657697381	378.1830052245369	22.1143984782587
2017.4023618090462	2017-05-27	2017-05-27T01:41:22	1495849282689	56.93635830219881	55.07171750738161	177.76999133203824	18.829905159931865
2017.1511055276392	2017-02-24	2017-02-24T08:41:04	1487925664598	43.79880175849571	44.27836805982884	184.39509992171972	8.754986502313141
2016.8998492462322	2016-11-23	2016-11-23T15:40:46	1479915646509	27.353180317444227	25.438259131205182	123.59429887004057	7.051127046771282
2016.6485929648252	2016-08-23	2016-08-23T22:40:28	1471992028418	22.42915591535477	20.65233020334057	90.820129549351	7.523506041570282
2016.3973366834182	2016-05-24	2016-05-24T05:40:10	1464068410328	24.143456239517487	22.698396530326495	91.16638581503793	6.232114856909883
2016.1460804020112	2016-02-22	2016-02-22T12:39:52	1456144792237	26.07260866552459	24.73270968591237	96.67994300552736	6.960029701237109
2015.8948241206042	2015-11-22	2015-11-22T19:39:34	1448221174147	22.80310367467516	21.923359740079945	82.94805251228078	6.4777048417933685
2015.6435678391972	2015-08-23	2015-08-23T02:39:16	1440297556056	20.637862572534257	19.565925792447505	77.22319094764715	5.714124890942466
2015.3923115577902	2015-05-23	2015-05-23T09:38:57	1432373937967	26.21178303739093	24.508592626326767	120.32406925040979	6.802850282117318
2015.1410552763832	2015-02-20	2015-02-20T16:38:39	1424450319877	44.46548178372709	40.988418330645246	192.45195138179167	11.834840778642459
2014.8897989949762	2014-11-20	2014-11-20T23:38:21	1416526701786	43.68518169298409	40.858114938999265	191.2988868663059	11.175469673986884
2014.6385427135692	2014-08-21	2014-08-21T06:38:03	1408603083696	32.16677968498468	30.18411245198251	138.54910466449135	8.043662891327411
2014.3872864321622	2014-05-21	2014-05-21T13:37:45	1400679465605	24.486285935261183	23.01624126688825	112.20070803905122	6.1542418925972635
2014.1360301507552	2014-02-18	2014-02-18T20:37:27	1392755847516	16.665912764638108	15.674485753167819	68.11987890920233	4.1575833685240315
2013.8847738693482	2013-11-19	2013-11-19T03:37:09	1384832229425	12.37929111221142	11.773380893941113	50.884384907873674	3.3079907090152543
2013.6335175879412	2013-08-19	2013-08-19T10:36:51	1376908611335	9.60758141028481	9.275440475836612	46.31837303773436	2.401507030529754
2013.3822613065342	2013-05-19	2013-05-19T17:36:33	1368984993244	6.172088263629511	6.189139079835689	38.18726767686007	0.9964143940886211
2013.1310050251273	2013-02-17	2013-02-17T00:36:15	1361061375154	3.389008747529773	3.2067093367105413	20.86260213513938	0.5303479938431638
2012.8797487437203	2012-11-16	2012-11-16T07:35:57	1353051357063	2.772225248595067	2.569912485765138	18.404770885210883	0.4821955436350664
